item_id,restaurant_id,name,category,veg_flag,price,description,tags,historical_attach_rate
I03669,R0368,Iced Tea,beverage,veg,88,Refreshing iced tea,beverage|veg|Continental,0.245
I03670,R0369,Rogan Josh,main,non-veg,361,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I03671,R0369,Dal Makhani,main,veg,209,Creamy black lentils,main|veg|North Indian|popular,0.0
I03672,R0369,Paneer Tikka,main,veg,266,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I03673,R0369,Butter Chicken,main,non-veg,304,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I03674,R0369,Garlic Naan,side,veg,57,Garlic flavored naan,side|veg|North Indian,0.165
I03675,R0369,Tandoori Roti,side,veg,23,Whole wheat flatbread,side|veg|North Indian,0.351
I03676,R0369,Jeera Rice,side,veg,114,Cumin flavored rice,side|veg|North Indian,0.152
I03677,R0369,Butter Naan,side,veg,47,Buttery flatbread,side|veg|North Indian,0.341
I03678,R0369,Rasmalai,dessert,veg,76,Soft cheese patties in milk,dessert|veg|North Indian,0.342
I03679,R0369,Gulab Jamun,dessert,veg,57,Sweet milk dumplings,dessert|veg|North Indian,0.2
I03680,R0369,Lassi,beverage,veg,66,Sweet yogurt drink,beverage|veg|North Indian,0.287
I03681,R0369,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|North Indian,0.248
I03682,R0370,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I03683,R0370,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I03684,R0370,Sandwich,main,veg,110,Grilled sandwich,main|veg|Fast Food|popular,0.0
I03685,R0370,Frankie,main,veg,132,Stuffed roll,main|veg|Fast Food|popular,0.0
I03686,R0370,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Fast Food,0.219
I03687,R0370,Fries,side,veg,88,Crispy fries,side|veg|Fast Food,0.305
I03688,R0370,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Fast Food,0.145
I03689,R0370,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Fast Food,0.31
I03690,R0370,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Fast Food,0.174
I03691,R0370,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Fast Food,0.344
I03692,R0371,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I03693,R0371,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I03694,R0371,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I03695,R0371,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I03696,R0371,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.394
I03697,R0371,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.101
I03698,R0371,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.15
I03699,R0371,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.316
I03700,R0371,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.113
I03701,R0371,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.352
I03702,R0372,Pancake,main,veg,152,Fluffy pancakes,main|veg|Desserts|popular,0.0
I03703,R0372,Waffle,main,veg,171,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I03704,R0372,Ice Cream Sundae,main,veg,142,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I03705,R0372,Syrup Shot,side,veg,28,Extra syrup,side|veg|Desserts,0.266
I03706,R0372,Extra Toppings,side,veg,38,Additional toppings,side|veg|Desserts,0.329
I03707,R0372,Chocolate Cake,dessert,veg,114,Rich chocolate cake,dessert|veg|Desserts,0.368
I03708,R0372,Cheesecake,dessert,veg,171,Creamy cheesecake,dessert|veg|Desserts,0.255
I03709,R0372,Milkshake,beverage,veg,123,Thick milkshake,beverage|veg|Desserts,0.102
I03710,R0372,Hot Chocolate,beverage,veg,95,Rich hot chocolate,beverage|veg|Desserts,0.104
I03711,R0373,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I03712,R0373,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I03713,R0373,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I03714,R0373,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I03715,R0373,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.18
I03716,R0373,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.158
I03717,R0373,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.202
I03718,R0373,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.11
I03719,R0373,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.202
I03720,R0373,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.394
I03721,R0374,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I03722,R0374,Frankie,main,veg,150,Stuffed roll,main|veg|Fast Food|popular,0.0
I03723,R0374,Sandwich,main,veg,125,Grilled sandwich,main|veg|Fast Food|popular,0.0
I03724,R0374,Fries,side,veg,100,Crispy fries,side|veg|Fast Food,0.388
I03725,R0374,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Fast Food,0.333
I03726,R0374,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Fast Food,0.223
I03727,R0374,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Fast Food,0.224
I03728,R0374,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Fast Food,0.107
I03729,R0374,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Fast Food,0.141
I03730,R0375,Smoothie,main,veg,165,Fruit smoothie,main|veg|Beverages|popular,0.0
I03731,R0375,Cold Coffee,main,veg,143,Iced coffee,main|veg|Beverages|popular,0.0
I03732,R0375,Mojito,main,veg,121,Refreshing mint drink,main|veg|Beverages|popular,0.0
I03733,R0375,Whipped Cream,side,veg,27,Extra whipped cream,side|veg|Beverages,0.389
I03734,R0375,Extra Shot,side,veg,33,Extra coffee shot,side|veg|Beverages,0.349
I03735,R0375,Muffin,dessert,veg,66,Fresh muffin,dessert|veg|Beverages,0.252
I03736,R0375,Cookie,dessert,veg,55,Fresh baked cookie,dessert|veg|Beverages,0.145
I03737,R0375,Water Bottle,beverage,veg,22,Mineral water,beverage|veg|Beverages,0.219
I03738,R0375,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Beverages,0.148
I03739,R0376,Rogan Josh,main,non-veg,475,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I03740,R0376,Paneer Tikka,main,veg,350,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I03741,R0376,Dal Makhani,main,veg,275,Creamy black lentils,main|veg|North Indian|popular,0.0
I03742,R0376,Jeera Rice,side,veg,150,Cumin flavored rice,side|veg|North Indian,0.354
I03743,R0376,Tandoori Roti,side,veg,31,Whole wheat flatbread,side|veg|North Indian,0.217
I03744,R0376,Butter Naan,side,veg,62,Buttery flatbread,side|veg|North Indian,0.359
I03745,R0376,Gulab Jamun,dessert,veg,75,Sweet milk dumplings,dessert|veg|North Indian,0.173
I03746,R0376,Rasmalai,dessert,veg,100,Soft cheese patties in milk,dessert|veg|North Indian,0.124
I03747,R0376,Buttermilk,beverage,veg,50,Spiced yogurt drink,beverage|veg|North Indian,0.211
I03748,R0376,Lassi,beverage,veg,87,Sweet yogurt drink,beverage|veg|North Indian,0.391
I03749,R0377,Dal Makhani,main,veg,242,Creamy black lentils,main|veg|North Indian|popular,0.0
I03750,R0377,Paneer Tikka,main,veg,308,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I03751,R0377,Butter Chicken,main,non-veg,352,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I03752,R0377,Rogan Josh,main,non-veg,418,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I03753,R0377,Tandoori Roti,side,veg,27,Whole wheat flatbread,side|veg|North Indian,0.163
I03754,R0377,Garlic Naan,side,veg,66,Garlic flavored naan,side|veg|North Indian,0.186
I03755,R0377,Jeera Rice,side,veg,132,Cumin flavored rice,side|veg|North Indian,0.272
I03756,R0377,Butter Naan,side,veg,55,Buttery flatbread,side|veg|North Indian,0.204
I03757,R0377,Gulab Jamun,dessert,veg,66,Sweet milk dumplings,dessert|veg|North Indian,0.171
I03758,R0377,Rasmalai,dessert,veg,88,Soft cheese patties in milk,dessert|veg|North Indian,0.25
I03759,R0377,Buttermilk,beverage,veg,44,Spiced yogurt drink,beverage|veg|North Indian,0.295
I03760,R0377,Lassi,beverage,veg,77,Sweet yogurt drink,beverage|veg|North Indian,0.219
I03761,R0378,Chole Bhature,main,veg,123,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I03762,R0378,Pani Puri,main,veg,57,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I03763,R0378,Pav Bhaji,main,veg,114,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I03764,R0378,Samosa,main,veg,28,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I03765,R0378,Papad,side,veg,19,Crispy papad,side|veg|Street Food,0.338
I03766,R0378,Extra Pav,side,veg,14,Extra bread,side|veg|Street Food,0.139
I03767,R0378,Jalebi,dessert,veg,47,Sweet fried spirals,dessert|veg|Street Food,0.107
I03768,R0378,Rabri,dessert,veg,76,Thickened sweet milk,dessert|veg|Street Food,0.399
I03769,R0378,Lassi,beverage,veg,57,Yogurt drink,beverage|veg|Street Food,0.216
I03770,R0378,Masala Chai,beverage,veg,28,Spiced tea,beverage|veg|Street Food,0.128
I03771,R0379,Pasta Arrabbiata,main,veg,300,Spicy tomato pasta,main|veg|Continental|popular,0.0
I03772,R0379,Veg Steak,main,veg,350,Grilled vegetable steak,main|veg|Continental|popular,0.0
I03773,R0379,Grilled Chicken,main,non-veg,400,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I03774,R0379,Mashed Potatoes,side,veg,125,Creamy mashed potatoes,side|veg|Continental,0.247
I03775,R0379,Garlic Bread,side,veg,112,Garlic bread,side|veg|Continental,0.196
I03776,R0379,Caesar Salad,side,veg,175,Classic Caesar salad,side|veg|Continental,0.219
I03777,R0379,Tiramisu,dessert,veg,225,Classic Italian dessert,dessert|veg|Continental,0.357
I03778,R0379,Panna Cotta,dessert,veg,200,Italian custard,dessert|veg|Continental,0.16
I03779,R0379,Iced Tea,beverage,veg,100,Refreshing iced tea,beverage|veg|Continental,0.365
I03780,R0379,Lemonade,beverage,veg,87,Fresh lemonade,beverage|veg|Continental,0.111
I03781,R0380,Ice Cream Sundae,main,veg,210,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I03782,R0380,Waffle,main,veg,251,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I03783,R0380,Syrup Shot,side,veg,42,Extra syrup,side|veg|Desserts,0.352
I03784,R0380,Extra Toppings,side,veg,56,Additional toppings,side|veg|Desserts,0.303
I03785,R0380,Cheesecake,dessert,veg,251,Creamy cheesecake,dessert|veg|Desserts,0.269
I03786,R0380,Chocolate Cake,dessert,veg,168,Rich chocolate cake,dessert|veg|Desserts,0.378
I03787,R0380,Hot Chocolate,beverage,veg,140,Rich hot chocolate,beverage|veg|Desserts,0.105
I03788,R0380,Milkshake,beverage,veg,182,Thick milkshake,beverage|veg|Desserts,0.284
I03789,R0381,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I03790,R0381,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I03791,R0381,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I03792,R0381,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.299
I03793,R0381,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.279
I03794,R0381,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.231
I03795,R0381,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.149
I03796,R0381,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.262
I03797,R0381,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.125
I03798,R0382,Paneer Tikka,main,veg,266,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I03799,R0382,Rogan Josh,main,non-veg,361,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I03800,R0382,Dal Makhani,main,veg,209,Creamy black lentils,main|veg|North Indian|popular,0.0
I03801,R0382,Butter Chicken,main,non-veg,304,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I03802,R0382,Jeera Rice,side,veg,114,Cumin flavored rice,side|veg|North Indian,0.39
I03803,R0382,Butter Naan,side,veg,47,Buttery flatbread,side|veg|North Indian,0.29
I03804,R0382,Tandoori Roti,side,veg,23,Whole wheat flatbread,side|veg|North Indian,0.241
I03805,R0382,Garlic Naan,side,veg,57,Garlic flavored naan,side|veg|North Indian,0.268
I03806,R0382,Gulab Jamun,dessert,veg,57,Sweet milk dumplings,dessert|veg|North Indian,0.372
I03807,R0382,Rasmalai,dessert,veg,76,Soft cheese patties in milk,dessert|veg|North Indian,0.335
I03808,R0382,Lassi,beverage,veg,66,Sweet yogurt drink,beverage|veg|North Indian,0.126
I03809,R0382,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|North Indian,0.236
I03810,R0383,Butter Chicken,main,non-veg,448,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I03811,R0383,Dal Makhani,main,veg,308,Creamy black lentils,main|veg|North Indian|popular,0.0
I03812,R0383,Butter Naan,side,veg,70,Buttery flatbread,side|veg|North Indian,0.139
I03813,R0383,Garlic Naan,side,veg,84,Garlic flavored naan,side|veg|North Indian,0.189
I03814,R0383,Gulab Jamun,dessert,veg,84,Sweet milk dumplings,dessert|veg|North Indian,0.325
I03815,R0383,Rasmalai,dessert,veg,112,Soft cheese patties in milk,dessert|veg|North Indian,0.298
I03816,R0383,Buttermilk,beverage,veg,56,Spiced yogurt drink,beverage|veg|North Indian,0.236
I03817,R0383,Lassi,beverage,veg,98,Sweet yogurt drink,beverage|veg|North Indian,0.333
I03818,R0384,Pav Bhaji,main,veg,132,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I03819,R0384,Samosa,main,veg,33,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I03820,R0384,Pani Puri,main,veg,66,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I03821,R0384,Chole Bhature,main,veg,143,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I03822,R0384,Extra Pav,side,veg,16,Extra bread,side|veg|Street Food,0.109
I03823,R0384,Papad,side,veg,22,Crispy papad,side|veg|Street Food,0.165
I03824,R0384,Jalebi,dessert,veg,55,Sweet fried spirals,dessert|veg|Street Food,0.348
I03825,R0384,Rabri,dessert,veg,88,Thickened sweet milk,dessert|veg|Street Food,0.229
I03826,R0384,Lassi,beverage,veg,66,Yogurt drink,beverage|veg|Street Food,0.357
I03827,R0384,Masala Chai,beverage,veg,33,Spiced tea,beverage|veg|Street Food,0.291
I03828,R0385,Veg Steak,main,veg,308,Grilled vegetable steak,main|veg|Continental|popular,0.0
I03829,R0385,Pasta Arrabbiata,main,veg,264,Spicy tomato pasta,main|veg|Continental|popular,0.0
I03830,R0385,Fish and Chips,main,non-veg,385,Classic fish and chips,main|non-veg|Continental|popular,0.0
I03831,R0385,Grilled Chicken,main,non-veg,352,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I03832,R0385,Garlic Bread,side,veg,99,Garlic bread,side|veg|Continental,0.325
I03833,R0385,Caesar Salad,side,veg,154,Classic Caesar salad,side|veg|Continental,0.314
I03834,R0385,Mashed Potatoes,side,veg,110,Creamy mashed potatoes,side|veg|Continental,0.129
I03835,R0385,Tiramisu,dessert,veg,198,Classic Italian dessert,dessert|veg|Continental,0.1
I03836,R0385,Panna Cotta,dessert,veg,176,Italian custard,dessert|veg|Continental,0.169
I03837,R0385,Lemonade,beverage,veg,77,Fresh lemonade,beverage|veg|Continental,0.323
I03838,R0385,Iced Tea,beverage,veg,88,Refreshing iced tea,beverage|veg|Continental,0.354
I03839,R0386,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I03840,R0386,Frankie,main,veg,150,Stuffed roll,main|veg|Italian|popular,0.0
I03841,R0386,Veg Wrap,main,veg,162,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I03842,R0386,Fries,side,veg,100,Crispy fries,side|veg|Italian,0.241
I03843,R0386,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Italian,0.243
I03844,R0386,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Italian,0.157
I03845,R0386,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Italian,0.38
I03846,R0386,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Italian,0.14
I03847,R0386,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Italian,0.164
I03848,R0387,Pasta Arrabbiata,main,veg,228,Spicy tomato pasta,main|veg|Continental|popular,0.0
I03849,R0387,Fish and Chips,main,non-veg,332,Classic fish and chips,main|non-veg|Continental|popular,0.0
I03850,R0387,Grilled Chicken,main,non-veg,304,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I03851,R0387,Veg Steak,main,veg,266,Grilled vegetable steak,main|veg|Continental|popular,0.0
I03852,R0387,Garlic Bread,side,veg,85,Garlic bread,side|veg|Continental,0.366
I03853,R0387,Mashed Potatoes,side,veg,95,Creamy mashed potatoes,side|veg|Continental,0.248
I03854,R0387,Caesar Salad,side,veg,133,Classic Caesar salad,side|veg|Continental,0.235
I03855,R0387,Tiramisu,dessert,veg,171,Classic Italian dessert,dessert|veg|Continental,0.237
I03856,R0387,Panna Cotta,dessert,veg,152,Italian custard,dessert|veg|Continental,0.209
I03857,R0387,Lemonade,beverage,veg,66,Fresh lemonade,beverage|veg|Continental,0.149
I03858,R0387,Iced Tea,beverage,veg,76,Refreshing iced tea,beverage|veg|Continental,0.132
I03859,R0388,Chole Bhature,main,veg,143,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I03860,R0388,Pani Puri,main,veg,66,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I03861,R0388,Samosa,main,veg,33,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I03862,R0388,Pav Bhaji,main,veg,132,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I03863,R0388,Papad,side,veg,22,Crispy papad,side|veg|Street Food,0.23
I03864,R0388,Extra Pav,side,veg,16,Extra bread,side|veg|Street Food,0.11
I03865,R0388,Rabri,dessert,veg,88,Thickened sweet milk,dessert|veg|Street Food,0.259
I03866,R0388,Jalebi,dessert,veg,55,Sweet fried spirals,dessert|veg|Street Food,0.275
I03867,R0388,Lassi,beverage,veg,66,Yogurt drink,beverage|veg|Street Food,0.263
I03868,R0388,Masala Chai,beverage,veg,33,Spiced tea,beverage|veg|Street Food,0.252
I03869,R0389,Sandwich,main,veg,110,Grilled sandwich,main|veg|Fast Food|popular,0.0
I03870,R0389,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I03871,R0389,Frankie,main,veg,132,Stuffed roll,main|veg|Fast Food|popular,0.0
I03872,R0389,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I03873,R0389,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Fast Food,0.37
I03874,R0389,Fries,side,veg,88,Crispy fries,side|veg|Fast Food,0.288
I03875,R0389,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Fast Food,0.299
I03876,R0389,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Fast Food,0.337
I03877,R0389,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Fast Food,0.326
I03878,R0389,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Fast Food,0.117
I03879,R0390,Mojito,main,veg,154,Refreshing mint drink,main|veg|Beverages|popular,0.0
I03880,R0390,Cold Coffee,main,veg,182,Iced coffee,main|veg|Beverages|popular,0.0
I03881,R0390,Extra Shot,side,veg,42,Extra coffee shot,side|veg|Beverages,0.172
I03882,R0390,Whipped Cream,side,veg,35,Extra whipped cream,side|veg|Beverages,0.294
I03883,R0390,Cookie,dessert,veg,70,Fresh baked cookie,dessert|veg|Beverages,0.397
I03884,R0390,Muffin,dessert,veg,84,Fresh muffin,dessert|veg|Beverages,0.38
I03885,R0390,Water Bottle,beverage,veg,28,Mineral water,beverage|veg|Beverages,0.124
I03886,R0390,Soft Drink,beverage,veg,70,Refreshing beverage,beverage|veg|Beverages,0.226
I03887,R0391,Smoothie,main,veg,187,Fruit smoothie,main|veg|Beverages|popular,0.0
I03888,R0391,Mojito,main,veg,137,Refreshing mint drink,main|veg|Beverages|popular,0.0
I03889,R0391,Cold Coffee,main,veg,162,Iced coffee,main|veg|Beverages|popular,0.0
I03890,R0391,Whipped Cream,side,veg,31,Extra whipped cream,side|veg|Beverages,0.293
I03891,R0391,Extra Shot,side,veg,37,Extra coffee shot,side|veg|Beverages,0.258
I03892,R0391,Cookie,dessert,veg,62,Fresh baked cookie,dessert|veg|Beverages,0.165
I03893,R0391,Muffin,dessert,veg,75,Fresh muffin,dessert|veg|Beverages,0.224
I03894,R0391,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Beverages,0.361
I03895,R0391,Water Bottle,beverage,veg,25,Mineral water,beverage|veg|Beverages,0.198
I03896,R0392,Smoothie,main,veg,210,Fruit smoothie,main|veg|Beverages|popular,0.0
