cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price
CE0056420,S006077,I00458,csao_reject,I00450|I00453|I00456|I00460,814,4,0,dessert,66.0
CE0056421,S006077,I00454,csao_accept,I00450|I00453|I00456|I00460,814,4,1,side,44.0
CE0056422,S006077,I00454,add,I00450|I00453|I00456|I00460|I00454,858,5,-1,,
CE0056423,S006077,I00457,csao_reject,I00450|I00453|I00456|I00460|I00454,858,5,0,dessert,99.0
CE0056424,S006078,I06077,add,I06077,104,1,-1,,
CE0056425,S006078,I06076,add,I06077|I06076,246,2,-1,,
CE0056426,S006078,I06082,csao_reject,I06077|I06076,246,2,0,dessert,47.0
CE0056427,S006078,I06080,csao_reject,I06077|I06076,246,2,0,side,23.0
CE0056428,S006078,I06081,csao_accept,I06077|I06076,246,2,1,dessert,57.0
CE0056429,S006078,I06081,add,I06077|I06076|I06081,303,3,-1,,
CE0056430,S006078,I06079,csao_reject,I06077|I06076|I06081,303,3,0,side,28.0
CE0056431,S006078,I06083,csao_accept,I06077|I06076|I06081,303,3,1,beverage,19.0
CE0056432,S006078,I06083,add,I06077|I06076|I06081|I06083,322,4,-1,,
CE0056433,S006078,I06084,csao_accept,I06077|I06076|I06081|I06083,322,4,1,beverage,47.0
CE0056434,S006078,I06084,add,I06077|I06076|I06081|I06083|I06084,369,5,-1,,
CE0056435,S006079,I05812,add,I05812,132,1,-1,,
CE0056436,S006079,I05820,csao_reject,I05812,132,1,0,beverage,33.0
CE0056437,S006079,I05817,csao_reject,I05812,132,1,0,dessert,55.0
CE0056438,S006079,I05816,csao_reject,I05812,132,1,0,side,16.0
CE0056439,S006079,I05815,csao_reject,I05812,132,1,0,side,22.0
CE0056440,S006079,I05818,csao_reject,I05812,132,1,0,dessert,88.0
CE0056441,S006079,I05819,csao_reject,I05812,132,1,0,beverage,66.0
CE0056442,S006080,I02211,add,I02211,162,1,-1,,
CE0056443,S006080,I02210,add,I02211|I02210,287,2,-1,,
CE0056444,S006080,I02218,csao_accept,I02211|I02210,287,2,1,beverage,62.0
CE0056445,S006080,I02218,add,I02211|I02210|I02218,349,3,-1,,
CE0056446,S006080,I02215,csao_accept,I02211|I02210|I02218,349,3,1,dessert,75.0
CE0056447,S006080,I02215,add,I02211|I02210|I02218|I02215,424,4,-1,,
CE0056448,S006080,I02213,csao_reject,I02211|I02210|I02218|I02215,424,4,0,side,100.0
CE0056449,S006080,I02216,csao_reject,I02211|I02210|I02218|I02215,424,4,0,dessert,125.0
CE0056450,S006080,I02217,csao_accept,I02211|I02210|I02218|I02215,424,4,1,beverage,150.0
CE0056451,S006080,I02217,add,I02211|I02210|I02218|I02215|I02217,574,5,-1,,
CE0056452,S006080,I02214,csao_accept,I02211|I02210|I02218|I02215|I02217,574,5,1,side,112.0
CE0056453,S006080,I02214,add,I02211|I02210|I02218|I02215|I02217|I02214,686,6,-1,,
CE0056454,S006081,I00471,add,I00471,152,1,-1,,
CE0056455,S006081,I00478,csao_reject,I00471,152,1,0,beverage,95.0
CE0056456,S006081,I00475,csao_accept,I00471,152,1,1,side,28.0
CE0056457,S006081,I00475,add,I00471|I00475,180,2,-1,,
CE0056458,S006081,I00474,csao_reject,I00471|I00475,180,2,0,side,38.0
CE0056459,S006081,I00476,csao_reject,I00471|I00475,180,2,0,dessert,114.0
CE0056460,S006081,I00477,csao_accept,I00471|I00475,180,2,1,dessert,171.0
CE0056461,S006081,I00477,add,I00471|I00475|I00477,351,3,-1,,
CE0056462,S006081,I00479,csao_accept,I00471|I00475|I00477,351,3,1,beverage,123.0
CE0056463,S006081,I00479,add,I00471|I00475|I00477|I00479,474,4,-1,,
CE0056464,S006082,I00040,add,I00040,187,1,-1,,
CE0056465,S006082,I00045,csao_accept,I00040,187,1,1,side,132.0
CE0056466,S006082,I00045,add,I00040|I00045,319,2,-1,,
CE0056467,S006082,I00043,csao_accept,I00040|I00045,319,2,1,side,121.0
CE0056468,S006082,I00043,add,I00040|I00045|I00043,440,3,-1,,
CE0056469,S006082,I00048,csao_reject,I00040|I00045|I00043,440,3,0,beverage,55.0
CE0056470,S006082,I00046,csao_reject,I00040|I00045|I00043,440,3,0,dessert,88.0
CE0056471,S006082,I00044,csao_reject,I00040|I00045|I00043,440,3,0,side,99.0
CE0056472,S006082,I00047,csao_reject,I00040|I00045|I00043,440,3,0,dessert,110.0
CE0056473,S006082,I00049,csao_reject,I00040|I00045|I00043,440,3,0,beverage,44.0
CE0056474,S006083,I04962,add,I04962,77,1,-1,,
CE0056475,S006083,I04963,add,I04962|I04963,209,2,-1,,
CE0056476,S006083,I04967,csao_accept,I04962|I04963,209,2,1,side,33.0
CE0056477,S006083,I04967,add,I04962|I04963|I04967,242,3,-1,,
CE0056478,S006083,I04965,csao_reject,I04962|I04963|I04967,242,3,0,side,33.0
CE0056479,S006083,I04969,csao_accept,I04962|I04963|I04967,242,3,1,dessert,66.0
CE0056480,S006083,I04969,add,I04962|I04963|I04967|I04969,308,4,-1,,
CE0056481,S006083,I04966,csao_reject,I04962|I04963|I04967|I04969,308,4,0,side,44.0
CE0056482,S006083,I04968,csao_reject,I04962|I04963|I04967|I04969,308,4,0,dessert,55.0
CE0056483,S006083,I04970,csao_reject,I04962|I04963|I04967|I04969,308,4,0,beverage,38.0
CE0056484,S006083,I04971,csao_reject,I04962|I04963|I04967|I04969,308,4,0,beverage,44.0
CE0056485,S006084,I05616,add,I05616,392,1,-1,,
CE0056486,S006084,I05620,csao_reject,I05616,392,1,0,dessert,84.0
CE0056487,S006084,I05621,csao_accept,I05616,392,1,1,beverage,98.0
CE0056488,S006084,I05621,add,I05616|I05621,490,2,-1,,
CE0056489,S006084,I05617,csao_reject,I05616|I05621,490,2,0,side,56.0
CE0056490,S006084,I05619,csao_accept,I05616|I05621,490,2,1,dessert,125.0
CE0056491,S006084,I05619,add,I05616|I05621|I05619,615,3,-1,,
CE0056492,S006084,I05622,csao_reject,I05616|I05621|I05619,615,3,0,beverage,70.0
CE0056493,S006084,I05618,csao_accept,I05616|I05621|I05619,615,3,1,side,112.0
CE0056494,S006084,I05618,add,I05616|I05621|I05619|I05618,727,4,-1,,
CE0056495,S006085,I05303,add,I05303,88,1,-1,,
CE0056496,S006085,I05302,add,I05303|I05302,220,2,-1,,
CE0056497,S006085,I05311,csao_accept,I05303|I05302,220,2,1,beverage,38.0
CE0056498,S006085,I05311,add,I05303|I05302|I05311,258,3,-1,,
CE0056499,S006085,I05308,csao_reject,I05303|I05302|I05311,258,3,0,side,33.0
CE0056500,S006085,I05307,csao_accept,I05303|I05302|I05311,258,3,1,side,33.0
CE0056501,S006085,I05307,add,I05303|I05302|I05311|I05307,291,4,-1,,
CE0056502,S006085,I05310,csao_reject,I05303|I05302|I05311|I05307,291,4,0,dessert,55.0
CE0056503,S006086,I01838,add,I01838,95,1,-1,,
CE0056504,S006086,I01840,add,I01838|I01840,209,2,-1,,
CE0056505,S006086,I01841,csao_accept,I01838|I01840,209,2,1,side,85.0
CE0056506,S006086,I01841,add,I01838|I01840|I01841,294,3,-1,,
CE0056507,S006086,I01842,csao_reject,I01838|I01840|I01841,294,3,0,side,76.0
CE0056508,S006086,I01844,csao_accept,I01838|I01840|I01841,294,3,1,dessert,57.0
CE0056509,S006086,I01844,add,I01838|I01840|I01841|I01844,351,4,-1,,
CE0056510,S006086,I01846,csao_accept,I01838|I01840|I01841|I01844,351,4,1,beverage,47.0
CE0056511,S006086,I01846,add,I01838|I01840|I01841|I01844|I01846,398,5,-1,,
CE0056512,S006086,I01845,csao_reject,I01838|I01840|I01841|I01844|I01846,398,5,0,beverage,114.0
CE0056513,S006087,I07030,add,I07030,308,1,-1,,
CE0056514,S006087,I07032,add,I07030|I07032,396,2,-1,,
CE0056515,S006087,I07039,csao_reject,I07030|I07032,396,2,0,beverage,44.0
CE0056516,S006087,I07040,csao_reject,I07030|I07032,396,2,0,beverage,38.0
CE0056517,S006087,I07035,csao_reject,I07030|I07032,396,2,0,side,44.0
CE0056518,S006087,I07037,csao_reject,I07030|I07032,396,2,0,dessert,66.0
CE0056519,S006087,I07038,csao_reject,I07030|I07032,396,2,0,dessert,55.0
CE0056520,S006088,I03830,add,I03830,385,1,-1,,
CE0056521,S006088,I03828,add,I03830|I03828,693,2,-1,,
CE0056522,S006088,I03835,csao_reject,I03830|I03828,693,2,0,dessert,198.0
CE0056523,S006088,I03833,csao_reject,I03830|I03828,693,2,0,side,154.0
CE0056524,S006088,I03832,csao_reject,I03830|I03828,693,2,0,side,99.0
CE0056525,S006088,I03834,csao_reject,I03830|I03828,693,2,0,side,110.0
CE0056526,S006088,I03837,csao_reject,I03830|I03828,693,2,0,beverage,77.0
CE0056527,S006088,I03836,csao_reject,I03830|I03828,693,2,0,dessert,176.0
CE0056528,S006088,I03838,csao_accept,I03830|I03828,693,2,1,beverage,88.0
CE0056529,S006088,I03838,add,I03830|I03828|I03838,781,3,-1,,
CE0056530,S006089,I04590,add,I04590,220,1,-1,,
CE0056531,S006089,I04594,csao_accept,I04590,220,1,1,side,99.0
CE0056532,S006089,I04594,add,I04590|I04594,319,2,-1,,
CE0056533,S006089,I04598,csao_accept,I04590|I04594,319,2,1,beverage,55.0
CE0056534,S006089,I04598,add,I04590|I04594|I04598,374,3,-1,,
CE0056535,S006089,I04595,csao_accept,I04590|I04594|I04598,374,3,1,dessert,88.0
CE0056536,S006089,I04595,add,I04590|I04594|I04598|I04595,462,4,-1,,
CE0056537,S006089,I04592,csao_reject,I04590|I04594|I04598|I04595,462,4,0,side,121.0
CE0056538,S006090,I06730,add,I06730,123,1,-1,,
CE0056539,S006090,I06729,add,I06730|I06729,237,2,-1,,
CE0056540,S006090,I06733,csao_accept,I06730|I06729,237,2,1,side,19.0
CE0056541,S006090,I06733,add,I06730|I06729|I06733,256,3,-1,,
CE0056542,S006090,I06737,csao_accept,I06730|I06729|I06733,256,3,1,beverage,28.0
CE0056543,S006090,I06737,add,I06730|I06729|I06733|I06737,284,4,-1,,
CE0056544,S006090,I06734,csao_reject,I06730|I06729|I06733|I06737,284,4,0,dessert,76.0
CE0056545,S006090,I06732,csao_reject,I06730|I06729|I06733|I06737,284,4,0,side,14.0
CE0056546,S006090,I06735,csao_accept,I06730|I06729|I06733|I06737,284,4,1,dessert,47.0
CE0056547,S006090,I06735,add,I06730|I06729|I06733|I06737|I06735,331,5,-1,,
CE0056548,S006091,I06810,add,I06810,176,1,-1,,
CE0056549,S006091,I06815,csao_reject,I06810,176,1,0,dessert,198.0
CE0056550,S006091,I06812,csao_reject,I06810,176,1,0,side,33.0
CE0056551,S006091,I06813,csao_reject,I06810,176,1,0,side,44.0
CE0056552,S006091,I06814,csao_reject,I06810,176,1,0,dessert,132.0
CE0056553,S006091,I06817,csao_accept,I06810,176,1,1,beverage,110.0
CE0056554,S006091,I06817,add,I06810|I06817,286,2,-1,,
CE0056555,S006091,I06816,csao_accept,I06810|I06817,286,2,1,beverage,143.0
CE0056556,S006091,I06816,add,I06810|I06817|I06816,429,3,-1,,
CE0056557,S006092,I01544,add,I01544,242,1,-1,,
CE0056558,S006092,I01545,add,I01544|I01545,550,2,-1,,
CE0056559,S006092,I01549,csao_reject,I01544|I01545,550,2,0,side,88.0
CE0056560,S006092,I01552,csao_accept,I01544|I01545,550,2,1,beverage,77.0
CE0056561,S006092,I01552,add,I01544|I01545|I01552,627,3,-1,,
CE0056562,S006092,I01550,csao_reject,I01544|I01545|I01552,627,3,0,dessert,99.0
CE0056563,S006092,I01551,csao_accept,I01544|I01545|I01552,627,3,1,dessert,66.0
CE0056564,S006092,I01551,add,I01544|I01545|I01552|I01551,693,4,-1,,
CE0056565,S006092,I01547,csao_reject,I01544|I01545|I01552|I01551,693,4,0,side,66.0
CE0056566,S006092,I01553,csao_reject,I01544|I01545|I01552|I01551,693,4,0,beverage,55.0
CE0056567,S006092,I01548,csao_reject,I01544|I01545|I01552|I01551,693,4,0,side,44.0
CE0056568,S006093,I02615,add,I02615,385,1,-1,,
CE0056569,S006093,I02612,add,I02615|I02612,737,2,-1,,
CE0056570,S006093,I02622,csao_accept,I02615|I02612,737,2,1,beverage,88.0
CE0056571,S006093,I02622,add,I02615|I02612|I02622,825,3,-1,,
CE0056572,S006093,I02616,csao_reject,I02615|I02612|I02622,825,3,0,side,110.0
CE0056573,S006093,I02617,csao_reject,I02615|I02612|I02622,825,3,0,side,154.0
CE0056574,S006093,I02619,csao_reject,I02615|I02612|I02622,825,3,0,dessert,176.0
CE0056575,S006093,I02620,csao_accept,I02615|I02612|I02622,825,3,1,dessert,198.0
CE0056576,S006093,I02620,add,I02615|I02612|I02622|I02620,1023,4,-1,,
CE0056577,S006093,I02618,csao_reject,I02615|I02612|I02622|I02620,1023,4,0,side,99.0
CE0056578,S006094,I04425,add,I04425,198,1,-1,,
CE0056579,S006094,I04432,csao_accept,I04425,198,1,1,beverage,143.0
CE0056580,S006094,I04432,add,I04425|I04432,341,2,-1,,
CE0056581,S006094,I04429,csao_reject,I04425|I04432,341,2,0,side,44.0
CE0056582,S006094,I04433,csao_accept,I04425|I04432,341,2,1,beverage,110.0
CE0056583,S006094,I04433,add,I04425|I04432|I04433,451,3,-1,,
CE0056584,S006094,I04428,csao_accept,I04425|I04432|I04433,451,3,1,side,33.0
CE0056585,S006094,I04428,add,I04425|I04432|I04433|I04428,484,4,-1,,
CE0056586,S006094,I04430,csao_accept,I04425|I04432|I04433|I04428,484,4,1,dessert,198.0
CE0056587,S006094,I04430,add,I04425|I04432|I04433|I04428|I04430,682,5,-1,,
CE0056588,S006094,I04431,csao_accept,I04425|I04432|I04433|I04428|I04430,682,5,1,dessert,132.0
CE0056589,S006094,I04431,add,I04425|I04432|I04433|I04428|I04430|I04431,814,6,-1,,
CE0056590,S006095,I03173,add,I03173,123,1,-1,,
CE0056591,S006095,I03177,csao_reject,I03173,123,1,0,side,28.0
CE0056592,S006095,I03178,csao_reject,I03173,123,1,0,dessert,47.0
CE0056593,S006095,I03176,csao_reject,I03173,123,1,0,side,23.0
CE0056594,S006095,I03180,csao_reject,I03173,123,1,0,beverage,47.0
CE0056595,S006096,I06491,add,I06491,437,1,-1,,
CE0056596,S006096,I06499,csao_reject,I06491,437,1,0,beverage,87.0
CE0056597,S006096,I06495,csao_reject,I06491,437,1,0,side,75.0
CE0056598,S006096,I06496,csao_reject,I06491,437,1,0,dessert,112.0
CE0056599,S006096,I06493,csao_accept,I06491,437,1,1,side,50.0
CE0056600,S006096,I06493,add,I06491|I06493,487,2,-1,,
CE0056601,S006096,I06498,csao_reject,I06491|I06493,487,2,0,beverage,62.0
CE0056602,S006097,I07108,add,I07108,308,1,-1,,
CE0056603,S006097,I07110,add,I07108|I07110,385,2,-1,,
CE0056604,S006097,I07117,csao_reject,I07108|I07110,385,2,0,beverage,44.0
CE0056605,S006097,I07112,csao_reject,I07108|I07110,385,2,0,side,44.0
CE0056606,S006097,I07118,csao_reject,I07108|I07110,385,2,0,beverage,38.0
CE0056607,S006097,I07113,csao_reject,I07108|I07110,385,2,0,side,33.0
CE0056608,S006097,I07115,csao_reject,I07108|I07110,385,2,0,dessert,55.0
CE0056609,S006097,I07114,csao_reject,I07108|I07110,385,2,0,side,33.0
CE0056610,S006098,I06413,add,I06413,242,1,-1,,
CE0056611,S006098,I06415,csao_accept,I06413,242,1,1,side,66.0
CE0056612,S006098,I06415,add,I06413|I06415,308,2,-1,,
CE0056613,S006098,I06416,csao_accept,I06413|I06415,308,2,1,side,88.0
CE0056614,S006098,I06416,add,I06413|I06415|I06416,396,3,-1,,
CE0056615,S006098,I06421,csao_accept,I06413|I06415|I06416,396,3,1,beverage,55.0
CE0056616,S006098,I06421,add,I06413|I06415|I06416|I06421,451,4,-1,,
CE0056617,S006098,I06418,csao_reject,I06413|I06415|I06416|I06421,451,4,0,dessert,99.0
CE0056618,S006098,I06419,csao_accept,I06413|I06415|I06416|I06421,451,4,1,dessert,66.0
CE0056619,S006098,I06419,add,I06413|I06415|I06416|I06421|I06419,517,5,-1,,
CE0056620,S006098,I06420,csao_reject,I06413|I06415|I06416|I06421|I06419,517,5,0,beverage,77.0
CE0056621,S006098,I06417,csao_accept,I06413|I06415|I06416|I06421|I06419,517,5,1,side,44.0
CE0056622,S006098,I06417,add,I06413|I06415|I06416|I06421|I06419|I06417,561,6,-1,,
CE0056623,S006099,I03970,add,I03970,250,1,-1,,
CE0056624,S006099,I03975,csao_reject,I03970,250,1,0,dessert,100.0
CE0056625,S006099,I03973,csao_reject,I03970,250,1,0,side,112.0
CE0056626,S006099,I03976,csao_reject,I03970,250,1,0,beverage,62.0
CE0056627,S006099,I03972,csao_reject,I03970,250,1,0,side,137.0
CE0056628,S006100,I00010,add,I00010,143,1,-1,,
CE0056629,S006100,I00016,csao_reject,I00010,143,1,0,dessert,66.0
CE0056630,S006100,I00017,csao_accept,I00010,143,1,1,beverage,55.0
CE0056631,S006100,I00017,add,I00010|I00017,198,2,-1,,
CE0056632,S006100,I00015,csao_accept,I00010|I00017,198,2,1,dessert,110.0
CE0056633,S006100,I00015,add,I00010|I00017|I00015,308,3,-1,,
CE0056634,S006100,I00013,csao_reject,I00010|I00017|I00015,308,3,0,side,99.0
CE0056635,S006100,I00014,csao_reject,I00010|I00017|I00015,308,3,0,side,88.0
CE0056636,S006101,I02593,add,I02593,225,1,-1,,
CE0056637,S006101,I02594,add,I02593|I02594,375,2,-1,,
CE0056638,S006101,I02599,csao_accept,I02593|I02594,375,2,1,dessert,125.0
CE0056639,S006101,I02599,add,I02593|I02594|I02599,500,3,-1,,
CE0056640,S006101,I02597,csao_accept,I02593|I02594|I02599,500,3,1,side,100.0
CE0056641,S006101,I02597,add,I02593|I02594|I02599|I02597,600,4,-1,,
CE0056642,S006101,I02601,csao_reject,I02593|I02594|I02599|I02597,600,4,0,beverage,62.0
CE0056643,S006101,I02598,csao_accept,I02593|I02594|I02599|I02597,600,4,1,dessert,75.0
CE0056644,S006101,I02598,add,I02593|I02594|I02599|I02597|I02598,675,5,-1,,
CE0056645,S006101,I02596,csao_reject,I02593|I02594|I02599|I02597|I02598,675,5,0,side,112.0
CE0056646,S006102,I01804,add,I01804,187,1,-1,,
CE0056647,S006102,I01802,add,I01804|I01802,412,2,-1,,
CE0056648,S006102,I01808,csao_accept,I01804|I01802,412,2,1,dessert,150.0
CE0056649,S006102,I01808,add,I01804|I01802|I01808,562,3,-1,,
CE0056650,S006102,I01810,csao_accept,I01804|I01802|I01808,562,3,1,beverage,125.0
CE0056651,S006102,I01810,add,I01804|I01802|I01808|I01810,687,4,-1,,
CE0056652,S006102,I01805,csao_accept,I01804|I01802|I01808|I01810,687,4,1,side,50.0
CE0056653,S006102,I01805,add,I01804|I01802|I01808|I01810|I01805,737,5,-1,,
CE0056654,S006102,I01809,csao_reject,I01804|I01802|I01808|I01810|I01805,737,5,0,beverage,162.0
CE0056655,S006103,I06059,add,I06059,150,1,-1,,
CE0056656,S006103,I06065,csao_accept,I06059,150,1,1,beverage,37.0
CE0056657,S006103,I06065,add,I06059|I06065,187,2,-1,,
CE0056658,S006103,I06063,csao_accept,I06059|I06065,187,2,1,dessert,62.0
CE0056659,S006103,I06063,add,I06059|I06065|I06063,249,3,-1,,
CE0056660,S006103,I06064,csao_reject,I06059|I06065|I06063,249,3,0,beverage,75.0
CE0056661,S006103,I06060,csao_accept,I06059|I06065|I06063,249,3,1,side,25.0
CE0056662,S006103,I06060,add,I06059|I06065|I06063|I06060,274,4,-1,,
CE0056663,S006103,I06062,csao_accept,I06059|I06065|I06063|I06060,274,4,1,dessert,100.0
CE0056664,S006103,I06062,add,I06059|I06065|I06063|I06060|I06062,374,5,-1,,
CE0056665,S006104,I06886,add,I06886,152,1,-1,,
CE0056666,S006104,I06885,add,I06886|I06885,294,2,-1,,
CE0056667,S006104,I06892,csao_accept,I06886|I06885,294,2,1,beverage,123.0
CE0056668,S006104,I06892,add,I06886|I06885|I06892,417,3,-1,,
CE0056669,S006104,I06891,csao_reject,I06886|I06885|I06892,417,3,0,dessert,171.0
CE0056670,S006104,I06890,csao_reject,I06886|I06885|I06892,417,3,0,dessert,114.0
CE0056671,S006104,I06888,csao_accept,I06886|I06885|I06892,417,3,1,side,28.0
CE0056672,S006104,I06888,add,I06886|I06885|I06892|I06888,445,4,-1,,
CE0056673,S006104,I06893,csao_reject,I06886|I06885|I06892|I06888,445,4,0,beverage,95.0
CE0056674,S006104,I06889,csao_accept,I06886|I06885|I06892|I06888,445,4,1,side,38.0
CE0056675,S006104,I06889,add,I06886|I06885|I06892|I06888|I06889,483,5,-1,,
CE0056676,S006105,I01196,add,I01196,286,1,-1,,
CE0056677,S006105,I01199,csao_reject,I01196,286,1,0,side,99.0
CE0056678,S006105,I01205,csao_reject,I01196,286,1,0,beverage,55.0
CE0056679,S006105,I01203,csao_reject,I01196,286,1,0,dessert,110.0
CE0056680,S006105,I01202,csao_reject,I01196,286,1,0,dessert,88.0
CE0056681,S006106,I07667,add,I07667,304,1,-1,,
CE0056682,S006106,I07674,csao_reject,I07667,304,1,0,beverage,76.0
CE0056683,S006106,I07673,csao_accept,I07667,304,1,1,beverage,66.0
CE0056684,S006106,I07673,add,I07667|I07673,370,2,-1,,
CE0056685,S006106,I07668,csao_accept,I07667|I07673,370,2,1,side,85.0
CE0056686,S006106,I07668,add,I07667|I07673|I07668,455,3,-1,,
CE0056687,S006106,I07671,csao_accept,I07667|I07673|I07668,455,3,1,dessert,171.0
CE0056688,S006106,I07671,add,I07667|I07673|I07668|I07671,626,4,-1,,
CE0056689,S006106,I07670,csao_reject,I07667|I07673|I07668|I07671,626,4,0,side,95.0
CE0056690,S006106,I07669,csao_reject,I07667|I07673|I07668|I07671,626,4,0,side,133.0
CE0056691,S006106,I07672,csao_reject,I07667|I07673|I07668|I07671,626,4,0,dessert,152.0
CE0056692,S006107,I00559,add,I00559,150,1,-1,,
CE0056693,S006107,I00564,csao_reject,I00559,150,1,0,side,50.0
CE0056694,S006107,I00563,csao_reject,I00559,150,1,0,side,37.0
CE0056695,S006107,I00567,csao_reject,I00559,150,1,0,beverage,43.0
CE0056696,S006107,I00568,csao_accept,I00559,150,1,1,beverage,50.0
CE0056697,S006107,I00568,add,I00559|I00568,200,2,-1,,
CE0056698,S006107,I00565,csao_reject,I00559|I00568,200,2,0,dessert,62.0
CE0056699,S006107,I00562,csao_accept,I00559|I00568,200,2,1,side,37.0
CE0056700,S006107,I00562,add,I00559|I00568|I00562,237,3,-1,,
CE0056701,S006108,I03072,add,I03072,286,1,-1,,
CE0056702,S006108,I03076,csao_reject,I03072,286,1,0,side,132.0
CE0056703,S006108,I03082,csao_reject,I03072,286,1,0,beverage,55.0
CE0056704,S006108,I03077,csao_reject,I03072,286,1,0,side,121.0
CE0056705,S006108,I03078,csao_accept,I03072,286,1,1,side,99.0
CE0056706,S006108,I03078,add,I03072|I03078,385,2,-1,,
CE0056707,S006108,I03080,csao_reject,I03072|I03078,385,2,0,dessert,88.0
CE0056708,S006108,I03079,csao_accept,I03072|I03078,385,2,1,dessert,110.0
CE0056709,S006108,I03079,add,I03072|I03078|I03079,495,3,-1,,
CE0056710,S006109,I04139,add,I04139,187,1,-1,,
CE0056711,S006109,I04144,csao_reject,I04139,187,1,0,dessert,88.0
CE0056712,S006109,I04146,csao_accept,I04139,187,1,1,beverage,55.0
CE0056713,S006109,I04146,add,I04139|I04146,242,2,-1,,
CE0056714,S006109,I04142,csao_reject,I04139|I04146,242,2,0,side,121.0
CE0056715,S006109,I04140,csao_reject,I04139|I04146,242,2,0,side,132.0
CE0056716,S006110,I00781,add,I00781,152,1,-1,,
CE0056717,S006110,I00786,csao_reject,I00781,152,1,0,dessert,114.0
CE0056718,S006110,I00785,csao_reject,I00781,152,1,0,side,38.0
CE0056719,S006110,I00789,csao_reject,I00781,152,1,0,beverage,123.0
CE0056720,S006110,I00788,csao_accept,I00781,152,1,1,beverage,95.0
CE0056721,S006110,I00788,add,I00781|I00788,247,2,-1,,
CE0056722,S006110,I00784,csao_reject,I00781|I00788,247,2,0,side,28.0
CE0056723,S006111,I06402,add,I06402,350,1,-1,,
CE0056724,S006111,I06401,add,I06402|I06401,625,2,-1,,
CE0056725,S006111,I06408,csao_accept,I06402|I06401,625,2,1,dessert,112.0
CE0056726,S006111,I06408,add,I06402|I06401|I06408,737,3,-1,,
CE0056727,S006111,I06405,csao_accept,I06402|I06401|I06408,737,3,1,side,100.0
CE0056728,S006111,I06405,add,I06402|I06401|I06408|I06405,837,4,-1,,
CE0056729,S006111,I06407,csao_reject,I06402|I06401|I06408|I06405,837,4,0,dessert,75.0
CE0056730,S006111,I06409,csao_reject,I06402|I06401|I06408|I06405,837,4,0,beverage,62.0
CE0056731,S006112,I00924,add,I00924,304,1,-1,,
CE0056732,S006112,I00928,csao_reject,I00924,304,1,0,side,114.0
CE0056733,S006112,I00930,csao_reject,I00924,304,1,0,side,23.0
CE0056734,S006112,I00934,csao_reject,I00924,304,1,0,beverage,38.0
